date,commodity,close,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,sma_21,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,term_spread
2022-08-15,RareEarth_ETF,24.4665,-0.0032,-0.0362,0.0203,0.1965,0.3543,23.927,1.0393,58.6621,0.3199,0.2583,0.0913,3.9597
2022-08-16,RareEarth_ETF,24.6334,0.0068,-0.0046,0.0392,0.1379,0.3515,23.9722,1.1275,66.5672,0.3252,0.2717,0.082,-3.3324
2022-08-17,RareEarth_ETF,24.1465,-0.02,-0.0106,0.0285,0.1752,0.3577,24.0045,0.7396,57.8242,0.2868,0.2747,0.0304,-7.5072
2022-08-18,RareEarth_ETF,22.7423,-0.0599,-0.069,-0.0618,0.445,0.3997,23.9355,-0.3122,46.5207,0.1414,0.248,-0.0635,-6.1928
2022-08-19,RareEarth_ETF,22.7009,-0.0018,-0.0781,-0.0685,0.4221,0.3987,23.8588,-0.3429,52.2319,0.0226,0.2029,-0.1018,0.4745
2022-08-22,RareEarth_ETF,22.374,-0.0145,-0.0894,-0.09,0.4085,0.3987,23.7584,-0.5857,46.873,-0.0968,0.143,-0.1181,-0.3528
2022-08-23,RareEarth_ETF,22.0827,-0.0131,-0.1093,-0.0681,0.3535,0.3844,23.6843,-0.8066,38.5664,-0.2125,0.0719,-0.1077,-1.0956
2022-08-24,RareEarth_ETF,21.5805,-0.023,-0.1123,-0.0805,0.3532,0.3898,23.5982,-1.1901,25.7065,-0.3408,-0.0107,-0.1157,-6.8188
2022-08-25,RareEarth_ETF,21.131,-0.021,-0.0735,-0.0732,0.1323,0.3848,23.5218,-1.5141,8.7773,-0.4733,-0.1032,-0.1328,0.7946
2022-08-26,RareEarth_ETF,21.9953,0.0401,-0.0316,-0.0557,0.4171,0.404,23.4618,-0.8806,20.8652,-0.5028,-0.1831,-0.1039,1.9284
2022-08-29,RareEarth_ETF,21.8137,-0.0083,-0.0254,-0.0631,0.4118,0.4044,23.3942,-1.034,22.5819,-0.5346,-0.2534,-0.1084,1.8987
2022-08-30,RareEarth_ETF,21.7124,-0.0047,-0.0169,-0.032,0.4057,0.3866,23.3605,-1.1534,23.6517,-0.5615,-0.315,-0.1186,-7.6893
2022-08-31,RareEarth_ETF,22.9552,0.0557,0.0618,0.0082,0.531,0.4314,23.3694,-0.2145,38.8142,-0.4771,-0.3474,-0.0493,-3.595
2022-09-01,RareEarth_ETF,22.8601,-0.0042,0.0787,-0.0248,0.4746,0.4189,23.3421,-0.3335,36.4844,-0.4131,-0.3606,0.0052,2.6483
2022-09-02,RareEarth_ETF,22.6962,-0.0072,0.0314,-0.0676,0.4391,0.3972,23.2665,-0.509,35.9907,-0.3713,-0.3627,-0.0002,11.8411
2022-09-05,RareEarth_ETF,22.9931,0.013,0.0527,-0.0945,0.4202,0.3704,23.158,-0.2927,37.2811,-0.3106,-0.3523,0.0277,-0.4848
2022-09-06,RareEarth_ETF,22.9227,-0.0031,0.0542,-0.1014,0.4168,0.3692,23.0415,-0.3757,39.8554,-0.2652,-0.3349,0.038,-9.7866
2022-09-07,RareEarth_ETF,23.3516,0.0185,0.0171,-0.0581,0.1831,0.3702,22.975,-0.0162,56.0249,-0.1924,-0.3064,0.0821,-7.8295
2022-09-08,RareEarth_ETF,23.8787,0.0223,0.0436,-0.0218,0.2088,0.3777,22.95,0.4398,60.6257,-0.0911,-0.2633,0.13,6.0434
2022-09-09,RareEarth_ETF,23.6624,-0.0091,0.0417,-0.0294,0.2182,0.3787,22.9164,0.2197,61.8602,-0.0279,-0.2162,0.0758,-0.607
2022-09-12,RareEarth_ETF,23.7739,0.0047,0.0334,-0.0319,0.2149,0.3781,22.8797,0.3094,66.1011,0.0308,-0.1668,0.0899,-4.2468
2022-09-13,RareEarth_ETF,24.5717,0.033,0.0695,0.0043,0.2598,0.3964,22.8847,1.0311,76.9604,0.1401,-0.1054,0.1317,0.5886
2022-09-14,RareEarth_ETF,24.3559,-0.0088,0.0421,-0.0113,0.2987,0.3968,22.8715,0.8029,80.3451,0.2069,-0.043,0.061,-0.158
2022-09-15,RareEarth_ETF,24.9387,0.0236,0.0434,0.0323,0.3027,0.3987,22.9092,1.3394,79.2457,0.3033,0.0263,0.0909,2.5812
2022-09-16,RareEarth_ETF,25.2712,0.0132,0.0658,0.1054,0.2582,0.3315,23.0296,1.6282,83.3536,0.402,0.1014,0.1135,3.2122
2022-09-19,RareEarth_ETF,25.8012,0.0208,0.0818,0.128,0.2502,0.3348,23.1772,2.0494,86.4304,0.517,0.1845,0.1221,-3.0192
2022-09-20,RareEarth_ETF,26.5592,0.029,0.0778,0.1715,0.2343,0.335,23.3765,2.5861,85.1473,0.6617,0.28,0.1586,-6.7941
2022-09-21,RareEarth_ETF,26.8769,0.0119,0.0985,0.1965,0.1136,0.326,23.6048,2.6729,87.543,0.7928,0.3825,0.151,-8.9307
2022-09-22,RareEarth_ETF,25.8414,-0.0393,0.0356,0.1802,0.4257,0.3504,23.8077,1.7369,75.2781,0.8039,0.4668,0.0822,-2.1031
2022-09-23,RareEarth_ETF,25.1954,-0.0253,-0.003,0.1759,0.4758,0.3552,24.0013,1.1756,66.7595,0.7519,0.5238,0.0648,-5.8905
2022-09-26,RareEarth_ETF,25.1914,-0.0002,-0.0239,0.1357,0.4383,0.3368,24.1535,1.1387,67.4411,0.7023,0.5595,0.0596,-3.366
2022-09-27,RareEarth_ETF,23.8818,-0.0534,-0.1063,0.0906,0.4287,0.3932,24.252,0.0533,53.5899,0.551,0.5578,-0.0281,-6.5039
2022-09-28,RareEarth_ETF,22.8589,-0.0438,-0.1619,0.0515,0.3279,0.4264,24.3066,-0.7772,43.5295,0.3445,0.5151,-0.0615,-9.2549
2022-09-29,RareEarth_ETF,22.5973,-0.0115,-0.1341,-0.0157,0.3497,0.382,24.2895,-0.9644,43.2807,0.1579,0.4437,-0.0939,-5.9291
2022-09-30,RareEarth_ETF,22.8915,0.0129,-0.0959,0.0014,0.4509,0.3846,24.291,-0.6961,44.5587,0.0335,0.3617,-0.0942,-10.9645
2022-10-03,RareEarth_ETF,22.9283,0.0016,-0.0941,0.0102,0.4557,0.3837,24.3021,-0.6534,38.8165,-0.0615,0.277,-0.1113,-1.0451
2022-10-04,RareEarth_ETF,23.0016,0.0032,-0.0376,0.0004,0.3502,0.3812,24.3025,-0.5785,40.6015,-0.1294,0.1957,-0.134,3.6409
2022-10-05,RareEarth_ETF,22.6026,-0.0175,-0.0113,-0.0141,0.1933,0.3859,24.2872,-0.8848,33.3637,-0.2129,0.114,-0.159,3.6664
2022-10-06,RareEarth_ETF,22.3355,-0.0119,-0.0117,-0.0445,0.1945,0.3812,24.2388,-1.0733,28.8972,-0.2972,0.0318,-0.1357,1.5063
2022-10-07,RareEarth_ETF,22.1406,-0.0088,-0.0334,-0.0756,0.1408,0.3712,24.1561,-1.1967,22.3545,-0.3754,-0.0497,-0.1212,-3.2388
2022-10-10,RareEarth_ETF,23.0353,0.0396,0.0047,-0.0269,0.3637,0.3994,24.1262,-0.4679,23.9252,-0.3611,-0.112,-0.0856,-4.8365
2022-10-11,RareEarth_ETF,23.2821,0.0107,0.0121,-0.0209,0.3704,0.401,24.1028,-0.2828,23.1186,-0.326,-0.1548,-0.0251,-5.3248
2022-10-12,RareEarth_ETF,24.1452,0.0364,0.066,-0.0175,0.3851,0.4048,24.0825,0.4189,36.9804,-0.226,-0.169,0.0563,1.1678
2022-10-13,RareEarth_ETF,24.7953,0.0266,0.1045,0.0179,0.3182,0.4144,24.1034,0.928,46.9309,-0.0932,-0.1538,0.0973,-2.7844
2022-10-14,RareEarth_ETF,24.4048,-0.0159,0.0974,-0.0216,0.3611,0.4096,24.078,0.5981,44.3038,-0.0192,-0.1269,0.0661,-3.2897
2022-10-17,RareEarth_ETF,22.5393,-0.0795,-0.0218,-0.1144,0.7371,0.4875,23.9479,-0.8823,41.0026,-0.1099,-0.1235,-0.017,2.3198
2022-10-18,RareEarth_ETF,21.9913,-0.0246,-0.057,-0.1598,0.7344,0.4821,23.7665,-1.2786,43.7901,-0.2234,-0.1435,-0.0439,-10.0075
2022-10-19,RareEarth_ETF,22.078,0.0039,-0.0895,-0.1848,0.63,0.4657,23.5531,-1.1708,46.1876,-0.3028,-0.1753,-0.0232,-7.3015
2022-10-20,RareEarth_ETF,21.3252,-0.0347,-0.1508,-0.2314,0.4928,0.4676,23.2887,-1.6942,39.2266,-0.4217,-0.2246,-0.0452,-7.6435
2022-10-21,RareEarth_ETF,22.3759,0.0481,-0.0868,-0.144,0.7511,0.498,23.1237,-0.8676,46.6655,-0.4261,-0.2649,0.0106,-0.5873
2022-10-24,RareEarth_ETF,23.7956,0.0615,0.0542,-0.0572,0.6797,0.546,23.057,0.2063,54.1227,-0.3116,-0.2742,0.033,-7.5142
2022-10-25,RareEarth_ETF,24.2635,0.0195,0.0983,-0.0375,0.6025,0.5514,23.0128,0.5517,58.5627,-0.1809,-0.2556,0.0422,-2.9108
2022-10-26,RareEarth_ETF,24.0302,-0.0097,0.0847,0.0062,0.6319,0.5197,23.0199,0.3633,58.7675,-0.0951,-0.2235,-0.0048,-3.8036
2022-10-27,RareEarth_ETF,23.5463,-0.0203,0.0991,0.0296,0.5624,0.5006,23.0526,-0.0207,57.0612,-0.0654,-0.1919,-0.0504,-2.0645
2022-10-28,RareEarth_ETF,22.7826,-0.033,0.018,0.0082,0.5989,0.513,23.0615,-0.6088,48.7137,-0.1023,-0.1739,-0.0665,1.0482
2022-10-31,RareEarth_ETF,22.4358,-0.0153,-0.0588,-0.0201,0.3091,0.5136,23.0398,-0.8585,45.7355,-0.1577,-0.1707,-0.0046,3.6775
2022-11-01,RareEarth_ETF,22.7098,0.0121,-0.0662,-0.0096,0.2634,0.5156,23.0294,-0.6292,42.3106,-0.1774,-0.172,0.0327,-1.9128
2022-11-02,RareEarth_ETF,22.6032,-0.0047,-0.0612,-0.0175,0.2699,0.5156,23.0104,-0.6857,37.5309,-0.1994,-0.1775,0.0238,5.5102
2022-11-03,RareEarth_ETF,22.6144,0.0005,-0.0404,0.0005,0.271,0.512,23.0109,-0.6524,39.3565,-0.2134,-0.1847,0.0605,-0.57
2022-11-04,RareEarth_ETF,21.651,-0.0435,-0.0509,-0.0311,0.335,0.5326,22.9784,-1.3599,44.0849,-0.2988,-0.2075,-0.0324,-3.3076
2022-11-07,RareEarth_ETF,21.217,-0.0202,-0.0559,-0.0426,0.3415,0.5361,22.9344,-1.6302,44.7645,-0.397,-0.2454,-0.1084,-9.7764
2022-11-08,RareEarth_ETF,21.1312,-0.0041,-0.072,-0.0863,0.2868,0.5142,22.8437,-1.6283,43.5973,-0.4762,-0.2916,-0.1291,-3.6449
2022-11-09,RareEarth_ETF,20.9248,-0.0098,-0.0772,-0.1068,0.2781,0.5117,22.7314,-1.7106,47.0763,-0.5493,-0.3431,-0.1292,-0.5845
2022-11-10,RareEarth_ETF,21.4842,0.0264,-0.0513,-0.1168,0.4038,0.5026,22.6047,-1.254,42.9855,-0.5557,-0.3856,-0.0876,-3.0721
2022-11-11,RareEarth_ETF,22.5509,0.0485,0.0407,-0.0949,0.4515,0.5254,22.4979,-0.4493,39.6329,-0.4693,-0.4024,-0.0102,2.8014
2022-11-14,RareEarth_ETF,21.7033,-0.0383,0.0227,-0.1173,0.5337,0.5371,22.3692,-1.0434,29.9445,-0.4638,-0.4146,-0.0326,4.5038
2022-11-15,RareEarth_ETF,21.5336,-0.0078,0.0189,-0.0456,0.5383,0.4654,22.3213,-1.1427,30.2459,-0.4678,-0.4253,-0.0518,-3.6927
2022-11-16,RareEarth_ETF,21.5604,0.0012,0.0299,-0.0198,0.5263,0.4583,22.3008,-1.0996,33.0615,-0.4635,-0.4329,-0.0461,-2.9573
2022-11-17,RareEarth_ETF,21.6422,0.0038,0.0073,-0.0199,0.4946,0.4583,22.2801,-1.0253,38.9927,-0.4482,-0.436,-0.043,-10.8543
2022-11-18,RareEarth_ETF,21.498,-0.0067,-0.0478,0.0081,0.2671,0.4423,22.2883,-1.1153,40.5798,-0.4427,-0.4373,-0.0071,3.0671
2022-11-21,RareEarth_ETF,21.9849,0.0224,0.0129,-0.0176,0.1929,0.4155,22.2697,-0.7757,43.017,-0.3945,-0.4288,0.0362,0.4097
2022-11-22,RareEarth_ETF,23.1607,0.0521,0.0728,-0.027,0.3736,0.3986,22.2394,0.0448,54.4531,-0.2584,-0.3947,0.096,-7.8432
2022-11-23,RareEarth_ETF,22.7554,-0.0177,0.0539,-0.0642,0.4351,0.395,22.1676,-0.2605,51.0595,-0.1812,-0.352,0.0875,-2.7007
2022-11-24,RareEarth_ETF,23.6044,0.0366,0.0868,-0.0179,0.4634,0.4172,22.1473,0.3423,64.9356,-0.0509,-0.2918,0.0987,-7.7184
2022-11-25,RareEarth_ETF,25.5308,0.0785,0.1719,0.0809,0.5675,0.4926,22.2418,1.6914,76.8545,0.2054,-0.1924,0.1321,-7.2055
2022-11-28,RareEarth_ETF,24.3288,-0.0482,0.1013,0.0657,0.8247,0.5095,22.3155,0.7992,67.477,0.308,-0.0923,0.121,-15.4657
2022-11-29,RareEarth_ETF,24.3343,0.0002,0.0494,0.0812,0.7795,0.5052,22.4059,0.7827,69.0537,0.3853,0.0032,0.1301,-5.2917
2022-11-30,RareEarth_ETF,24.9024,0.0231,0.0902,0.0922,0.7416,0.5089,22.5103,1.1547,69.0837,0.4868,0.1,0.155,-7.9284
2022-12-01,RareEarth_ETF,24.4413,-0.0187,0.0348,0.0782,0.758,0.5143,22.5978,0.806,61.3195,0.524,0.1848,0.1293,-8.3306
2022-12-02,RareEarth_ETF,24.7779,0.0137,-0.0299,0.0914,0.4501,0.5153,22.7008,1.0155,69.6104,0.574,0.2626,0.1526,4.4506
2022-12-05,RareEarth_ETF,24.4086,-0.015,0.0033,0.1199,0.2853,0.4908,22.8321,0.7408,67.882,0.5772,0.3255,0.1102,2.6381
2022-12-06,RareEarth_ETF,24.0385,-0.0153,-0.0122,0.1249,0.3072,0.4878,22.9665,0.4797,64.7821,0.5436,0.3692,0.0379,-0.5121
2022-12-07,RareEarth_ETF,23.5256,-0.0216,-0.0569,0.1073,0.2264,0.496,23.0805,0.1227,60.6851,0.4702,0.3894,0.0338,-1.5971
2022-12-08,RareEarth_ETF,22.9961,-0.0228,-0.061,0.0944,0.2363,0.5029,23.1792,-0.239,58.1432,0.365,0.3845,-0.0258,-6.2507
2022-12-09,RareEarth_ETF,22.7935,-0.0088,-0.0835,0.0592,0.0894,0.4984,23.2415,-0.3628,54.5355,0.2624,0.3601,-0.1072,-5.5119
2022-12-12,RareEarth_ETF,20.8508,-0.0891,-0.1575,-0.0784,0.5185,0.5632,23.1605,-1.6583,38.0701,0.0239,0.2928,-0.143,-5.4286
2022-12-13,RareEarth_ETF,20.8739,0.0011,-0.1412,-0.039,0.562,0.5491,23.1211,-1.5823,39.8832,-0.1613,0.202,-0.1422,-1.446
2022-12-14,RareEarth_ETF,20.5614,-0.0151,-0.1347,-0.0462,0.5687,0.5506,23.0748,-1.7303,32.636,-0.3295,0.0957,-0.1743,-4.4634
2022-12-15,RareEarth_ETF,20.5193,-0.002,-0.114,-0.0495,0.5966,0.5505,23.0252,-1.7079,13.5692,-0.4609,-0.0156,-0.1605,-3.9704
2022-12-16,RareEarth_ETF,20.5531,0.0016,-0.1035,-0.0516,0.6164,0.5502,22.9733,-1.6634,16.9372,-0.5559,-0.1237,-0.1705,-4.7313
2022-12-19,RareEarth_ETF,20.0094,-0.0268,-0.0412,-0.0718,0.1969,0.5566,22.9024,-2.0294,15.3903,-0.6674,-0.2324,-0.1802,-1.4305
2022-12-20,RareEarth_ETF,21.334,0.0641,0.0218,-0.0301,0.5594,0.5981,22.8714,-1.0559,24.5282,-0.6414,-0.3142,-0.1125,0.524
2022-12-21,RareEarth_ETF,21.7451,0.0191,0.056,-0.0631,0.5367,0.5712,22.804,-0.7265,30.6157,-0.581,-0.3676,-0.0757,-3.7637
2022-12-22,RareEarth_ETF,21.3107,-0.0202,0.0378,-0.0656,0.5787,0.5721,22.7352,-1.032,25.4183,-0.5617,-0.4064,-0.0733,-8.5346
2022-12-23,RareEarth_ETF,20.2888,-0.0491,-0.0129,-0.1514,0.7091,0.5742,22.5773,-1.7501,23.2654,-0.6217,-0.4494,-0.1099,-1.4168
2022-12-26,RareEarth_ETF,21.0311,0.0359,0.0498,-0.1939,0.7139,0.5095,22.3631,-1.1491,31.3834,-0.6024,-0.48,0.0086,-2.1789
2022-12-27,RareEarth_ETF,21.6015,0.0268,0.0125,-0.1189,0.5703,0.5034,22.2332,-0.7035,38.1735,-0.5349,-0.491,0.0349,-7.6699
2022-12-28,RareEarth_ETF,20.6708,-0.044,-0.0507,-0.1632,0.6278,0.5199,22.0588,-1.3569,36.3793,-0.5501,-0.5028,0.0053,-0.3714
2022-12-29,RareEarth_ETF,20.1269,-0.0267,-0.0572,-0.2129,0.6359,0.5112,21.8313,-1.6877,34.9806,-0.5992,-0.5221,-0.0191,-4.5654
2022-12-30,RareEarth_ETF,19.877,-0.0125,-0.0205,-0.2067,0.5459,0.5104,21.614,-1.7865,43.2228,-0.6508,-0.5478,-0.0329,-6.9667
2023-01-02,RareEarth_ETF,20.1964,0.0159,-0.0405,-0.2044,0.4661,0.5117,21.3958,-1.5055,45.4717,-0.6583,-0.5699,0.0093,0.6448
2023-01-03,RareEarth_ETF,20.0539,-0.0071,-0.0743,-0.1965,0.3555,0.5114,21.1885,-1.5478,46.5291,-0.668,-0.5896,-0.06,3.161
2023-01-04,RareEarth_ETF,19.5269,-0.0266,-0.0569,-0.2079,0.2786,0.5146,20.9736,-1.8258,43.6349,-0.7101,-0.6137,-0.102,-3.145
2023-01-05,RareEarth_ETF,19.2907,-0.0122,-0.0424,-0.1985,0.2456,0.5129,20.772,-1.8886,42.108,-0.7538,-0.6417,-0.0948,-3.5426
2023-01-06,RareEarth_ETF,19.9293,0.0326,0.0026,-0.1431,0.374,0.5304,20.6259,-1.4255,49.5051,-0.7285,-0.6591,-0.0177,1.6132
2023-01-09,RareEarth_ETF,21.7337,0.0867,0.0734,-0.0476,0.7276,0.6212,20.5755,-0.261,52.3312,-0.5564,-0.6385,0.0334,8.3844
2023-01-10,RareEarth_ETF,22.1421,0.0186,0.0991,0.0601,0.7016,0.538,20.637,0.0287,52.3162,-0.3827,-0.5874,0.025,-3.1681
2023-01-11,RareEarth_ETF,22.6139,0.0211,0.1468,0.0801,0.5726,0.5416,20.7198,0.3641,57.5702,-0.2046,-0.5108,0.094,-3.0937
2023-01-12,RareEarth_ETF,21.478,-0.0515,0.1074,0.0436,0.7822,0.5715,20.7635,-0.3849,56.8177,-0.1534,-0.4393,0.0671,-10.119
2023-01-13,RareEarth_ETF,22.2997,0.0375,0.1124,0.0832,0.7875,0.5843,20.8482,0.1616,57.2073,-0.0459,-0.3606,0.1219,4.3541
2023-01-16,RareEarth_ETF,20.8498,-0.0672,-0.0415,0.0143,0.7543,0.6343,20.8624,-0.7912,46.1174,-0.0768,-0.3039,0.0324,0.6879
2023-01-17,RareEarth_ETF,20.9382,0.0042,-0.0559,0.0454,0.7284,0.6264,20.9066,-0.7264,51.5128,-0.0932,-0.2617,0.0441,-6.9606
2023-01-18,RareEarth_ETF,20.6219,-0.0152,-0.0922,-0.0339,0.6704,0.5866,20.8727,-0.912,52.8744,-0.1301,-0.2354,0.0561,2.0458
2023-01-19,RareEarth_ETF,20.8613,0.0115,-0.0291,-0.0415,0.6221,0.5838,20.8306,-0.7286,55.7227,-0.1385,-0.216,0.0814,-5.109
2023-01-20,RareEarth_ETF,20.4888,-0.018,-0.0847,-0.0393,0.4888,0.583,20.7915,-0.9478,51.6896,-0.1732,-0.2075,0.0281,-1.5478
2023-01-23,RareEarth_ETF,20.1701,-0.0157,-0.0331,-0.0059,0.215,0.5599,20.7858,-1.1283,50.658,-0.2238,-0.2107,-0.0719,-1.532
2023-01-24,RareEarth_ETF,20.4723,0.0149,-0.0225,-0.0269,0.2578,0.5473,20.7592,-0.8947,55.4937,-0.2368,-0.216,-0.0754,-1.6797
2023-01-25,RareEarth_ETF,19.1696,-0.0657,-0.073,-0.1194,0.5132,0.5804,20.6434,-1.706,49.3739,-0.3483,-0.2424,-0.1523,-8.8265
2023-01-26,RareEarth_ETF,19.6647,0.0255,-0.0591,-0.0499,0.565,0.5724,20.5955,-1.3296,48.6114,-0.3921,-0.2724,-0.0844,-7.1773
2023-01-27,RareEarth_ETF,19.351,-0.0161,-0.0571,-0.0393,0.5638,0.5679,20.5585,-1.4792,35.1761,-0.447,-0.3073,-0.1322,2.2796
2023-01-30,RareEarth_ETF,19.3106,-0.0021,-0.0435,-0.0289,0.5656,0.5666,20.5316,-1.4506,31.5386,-0.4881,-0.3434,-0.0738,-3.3353
2023-01-31,RareEarth_ETF,19.7284,0.0214,-0.037,-0.0234,0.5843,0.569,20.5093,-1.146,31.0531,-0.4815,-0.371,-0.0578,-9.7763
2023-02-01,RareEarth_ETF,19.4092,-0.0163,0.0124,-0.0327,0.3181,0.5712,20.4786,-1.3073,34.7838,-0.4962,-0.3961,-0.0588,-1.519
2023-02-02,RareEarth_ETF,19.635,0.0116,-0.0015,0.0055,0.2657,0.5653,20.4837,-1.1384,28.5178,-0.4841,-0.4137,-0.0588,-0.8289
2023-02-03,RareEarth_ETF,19.2077,-0.022,-0.0074,-0.0043,0.2901,0.5691,20.4798,-1.3632,34.1481,-0.5032,-0.4316,-0.0625,-3.4283
2023-02-06,RareEarth_ETF,18.6181,-0.0312,-0.0365,-0.0681,0.3591,0.5656,20.4173,-1.6626,29.5791,-0.5594,-0.4572,-0.0769,3.5449
2023-02-07,RareEarth_ETF,18.5052,-0.0061,-0.064,-0.1608,0.2601,0.4615,20.2636,-1.6628,30.6775,-0.6061,-0.487,-0.0961,4.513
2023-02-08,RareEarth_ETF,18.1589,-0.0189,-0.0666,-0.1983,0.2629,0.4528,20.0739,-1.7828,25.8032,-0.6635,-0.5223,-0.0527,-7.7866
2023-02-09,RareEarth_ETF,17.7407,-0.0233,-0.1015,-0.2427,0.1451,0.4411,19.8419,-1.9247,25.5937,-0.7342,-0.5646,-0.0978,2.828
2023-02-10,RareEarth_ETF,18.6056,0.0476,-0.0318,-0.1436,0.5002,0.4611,19.7051,-1.399,37.3342,-0.7122,-0.5941,-0.0385,5.8693
2023-02-13,RareEarth_ETF,18.7812,0.0094,0.0087,-0.1717,0.4543,0.4366,19.5375,-1.2632,36.0228,-0.6728,-0.6099,-0.0274,1.1956
2023-02-14,RareEarth_ETF,18.7868,0.0003,0.0151,-0.1042,0.4496,0.3806,19.4393,-1.2214,45.9726,-0.6339,-0.6147,-0.0477,1.7557
2023-02-15,RareEarth_ETF,17.4907,-0.0715,-0.0375,-0.1799,0.6977,0.4429,19.2751,-1.8235,30.4264,-0.6996,-0.6317,-0.0988,-2.3742
2023-02-16,RareEarth_ETF,17.1178,-0.0216,-0.0357,-0.1862,0.6953,0.4446,19.1083,-1.9192,30.1055,-0.7728,-0.6599,-0.1282,-0.0063
2023-02-17,RareEarth_ETF,17.2605,0.0083,-0.075,-0.1895,0.5387,0.4429,18.9368,-1.7718,32.0636,-0.81,-0.6899,-0.1014,4.9329
2023-02-20,RareEarth_ETF,17.0365,-0.0131,-0.0975,-0.1845,0.4965,0.4419,18.7724,-1.8008,25.6217,-0.8477,-0.7215,-0.085,-1.2232
2023-02-21,RareEarth_ETF,17.1638,0.0074,-0.0904,-0.1614,0.5166,0.4446,18.6293,-1.6766,28.933,-0.8575,-0.7487,-0.0725,0.1427
2023-02-22,RareEarth_ETF,16.822,-0.0201,-0.039,-0.1964,0.2328,0.4388,18.4554,-1.8083,24.1699,-0.8827,-0.7755,-0.0736,6.2864
2023-02-23,RareEarth_ETF,16.9948,0.0102,-0.0072,-0.1204,0.2236,0.3922,18.3519,-1.6763,28.684,-0.8785,-0.7961,-0.042,-9.1183
2023-02-24,RareEarth_ETF,16.5428,-0.027,-0.0425,-0.1729,0.2634,0.3815,18.2032,-1.8426,29.4651,-0.9013,-0.8171,-0.1109,-4.0273
2023-02-27,RareEarth_ETF,16.781,0.0143,-0.0151,-0.1425,0.3022,0.3881,18.0808,-1.6956,33.352,-0.8899,-0.8317,-0.1065,2.1218
2023-02-28,RareEarth_ETF,17.63,0.0494,0.0268,-0.0911,0.4849,0.4341,18.0008,-1.2476,45.3451,-0.8031,-0.826,-0.0616,-7.9425
2023-03-01,RareEarth_ETF,16.7626,-0.0505,-0.0035,-0.1629,0.6155,0.4514,17.8596,-1.6752,42.0224,-0.7951,-0.8198,-0.0416,-7.459
2023-03-02,RareEarth_ETF,16.7581,-0.0003,-0.014,-0.1469,0.6083,0.451,17.7333,-1.6552,32.4712,-0.7802,-0.8119,-0.021,-12.2787
2023-03-03,RareEarth_ETF,17.445,0.0402,0.0531,-0.1183,0.6268,0.476,17.629,-1.2647,38.4436,-0.7048,-0.7905,0.0107,-0.8272
2023-03-06,RareEarth_ETF,17.9192,0.0268,0.0656,-0.0694,0.6376,0.4849,17.5677,-0.9786,43.059,-0.5999,-0.7524,0.0518,-1.3612
2023-03-07,RareEarth_ETF,18.4862,0.0312,0.0474,-0.0071,0.5832,0.4878,17.5614,-0.6265,59.0161,-0.4656,-0.695,0.077,-1.4248
2023-03-08,RareEarth_ETF,18.3104,-0.0096,0.0883,-0.0106,0.34,0.4884,17.5521,-0.7085,61.2011,-0.3691,-0.6298,0.0885,-12.7817
2023-03-09,RareEarth_ETF,17.9203,-0.0215,0.0671,-0.0132,0.4318,0.4898,17.5408,-0.9186,55.9217,-0.3204,-0.5679,0.0545,-1.2546
2023-03-10,RareEarth_ETF,17.2126,-0.0403,-0.0134,-0.0302,0.4914,0.503,17.5156,-1.3073,51.4542,-0.3351,-0.5214,0.0405,-9.15
2023-03-13,RareEarth_ETF,17.7488,0.0307,-0.0096,-0.0471,0.5065,0.4854,17.4748,-0.9506,54.5253,-0.3,-0.4771,0.0577,-0.379
2023-03-14,RareEarth_ETF,19.2042,0.0788,0.0381,0.0223,0.7547,0.5601,17.495,-0.0545,65.7195,-0.153,-0.4123,0.0893,-2.4704
2023-03-15,RareEarth_ETF,19.4609,0.0133,0.0609,0.0353,0.7392,0.5617,17.5271,0.1132,66.0949,-0.0156,-0.3329,0.161,-5.8351
2023-03-16,RareEarth_ETF,17.9204,-0.0825,0.0,0.0243,0.9962,0.5807,17.5475,-0.8075,57.8724,-0.0306,-0.2725,0.0694,-4.0891
2023-03-17,RareEarth_ETF,17.6519,-0.0151,0.0252,0.0307,0.9468,0.578,17.573,-0.9415,54.9596,-0.0635,-0.2307,0.0119,-1.7373
2023-03-20,RareEarth_ETF,16.3351,-0.0775,-0.083,-0.0551,1.0663,0.6385,17.5289,-1.692,42.9988,-0.1935,-0.2232,-0.0884,4.1476
2023-03-21,RareEarth_ETF,15.9482,-0.024,-0.1858,-0.066,0.6587,0.6418,17.4771,-1.8513,45.3554,-0.3241,-0.2434,-0.1373,-4.1789
2023-03-22,RareEarth_ETF,15.4556,-0.0314,-0.2304,-0.1048,0.5006,0.6478,17.3957,-2.0395,42.9635,-0.462,-0.2871,-0.1559,-9.824
2023-03-23,RareEarth_ETF,15.8308,0.024,-0.124,-0.0607,0.5777,0.6528,17.3485,-1.7481,40.9757,-0.5348,-0.3367,-0.1166,-6.8766
2023-03-24,RareEarth_ETF,15.9212,0.0057,-0.1032,-0.0653,0.6172,0.6519,17.2974,-1.6413,38.3292,-0.5786,-0.3851,-0.075,-3.7805
2023-03-27,RareEarth_ETF,16.3139,0.0244,-0.0013,-0.0139,0.417,0.6525,17.2865,-1.3671,37.0473,-0.575,-0.423,-0.0808,-3.9018
